Name,Value.videoId,Value.author,text
1719,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
1720,UzqZwh0-p34,PewDiePie,senpai
1721,UzqZwh0-p34,Garnet Shines,Kawai
1722,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
1723,UzqZwh0-p34,PewDiePie,senpai
1724,UzqZwh0-p34,Garnet Shines,Kawai
1725,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
1726,UzqZwh0-p34,PewDiePie,senpai
1727,UzqZwh0-p34,Garnet Shines,Kawai
1728,UzqZwh0-p34,PewDiePie,"<a href=""https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/"">https://broarmy.net/index.php/Thread/32488-I-M-SO-KAWAII-Pewds-Animated-By-Anothink/</a><br>^ Comments are here bros!"
1729,UzqZwh0-p34,PewDiePie,senpai
1730,U4l-QnLwNuQ,??,"When Pewdiepie plays it, it become historically accurate battle simulator"
1731,U4l-QnLwNuQ,El??n Camalov,"Am I Finnish?No,I am Swedish<br>Bruhh"
1732,U4l-QnLwNuQ,Inevitable,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m36s"">4:36</a>"
1733,U4l-QnLwNuQ,SjefR,"Joergen before he became a horse <a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=3m42s"">3:42</a>"
1734,U4l-QnLwNuQ,Jonathan,2020 still best gameplay video ever
1735,U4l-QnLwNuQ,Asteri?n,"its been 5yrs, still funny asf"
1736,U4l-QnLwNuQ,Kitty the Cat,Sabaton lyric chain in the replies let?s go:
1737,U4l-QnLwNuQ,F H,I still confused what is the connection between Cannon Ass with Neon Genesis Evangelion
1738,U4l-QnLwNuQ,Gino Goossens,This is still in my top 3 favourite videos from pewdiepie
1739,U4l-QnLwNuQ,It's Henry,GÜ PÜ Tactics! les GO
1740,U4l-QnLwNuQ,Mr - Hewders,great.  the battle of poltava is here
1741,U4l-QnLwNuQ,Old Gamer 99,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m40s"">4:40</a> LOL"
1742,U4l-QnLwNuQ,LOL MAN,Ok dÅd so good
1743,U4l-QnLwNuQ,lol,"wth, im watching Neon Genesis these days<br>after listening to that conon ass shit, I have to continue watching"
1744,U4l-QnLwNuQ,Ron Ragas,BRO EVERY CLIP IS FUNNY AF
1745,U4l-QnLwNuQ,fe ding,pewds should see TABS now.
1746,U4l-QnLwNuQ,Pham van Thai,Kành gi?i tr°
1747,U4l-QnLwNuQ,Zig Lakra,What&#39;s the music name in the video
1748,U4l-QnLwNuQ,Supermarine Spitfire,Bri&#39;ish?
1749,U4l-QnLwNuQ,ajit pawar,Nice bros
1750,U4l-QnLwNuQ,??,"When Pewdiepie plays it, it become historically accurate battle simulator"
1751,U4l-QnLwNuQ,El??n Camalov,"Am I Finnish?No,I am Swedish<br>Bruhh"
1752,U4l-QnLwNuQ,Inevitable,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m36s"">4:36</a>"
1753,U4l-QnLwNuQ,SjefR,"Joergen before he became a horse <a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=3m42s"">3:42</a>"
1754,U4l-QnLwNuQ,Jonathan,2020 still best gameplay video ever
1755,U4l-QnLwNuQ,Asteri?n,"its been 5yrs, still funny asf"
1756,U4l-QnLwNuQ,Kitty the Cat,Sabaton lyric chain in the replies let?s go:
1757,U4l-QnLwNuQ,F H,I still confused what is the connection between Cannon Ass with Neon Genesis Evangelion
1758,U4l-QnLwNuQ,Gino Goossens,This is still in my top 3 favourite videos from pewdiepie
1759,U4l-QnLwNuQ,It's Henry,GÜ PÜ Tactics! les GO
1760,U4l-QnLwNuQ,Mr - Hewders,great.  the battle of poltava is here
1761,U4l-QnLwNuQ,Old Gamer 99,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m40s"">4:40</a> LOL"
1762,U4l-QnLwNuQ,LOL MAN,Ok dÅd so good
1763,U4l-QnLwNuQ,lol,"wth, im watching Neon Genesis these days<br>after listening to that conon ass shit, I have to continue watching"
1764,U4l-QnLwNuQ,Ron Ragas,BRO EVERY CLIP IS FUNNY AF
1765,U4l-QnLwNuQ,fe ding,pewds should see TABS now.
1766,U4l-QnLwNuQ,Pham van Thai,Kành gi?i tr°
1767,U4l-QnLwNuQ,Zig Lakra,What&#39;s the music name in the video
1768,U4l-QnLwNuQ,Supermarine Spitfire,Bri&#39;ish?
1769,U4l-QnLwNuQ,ajit pawar,Nice bros
1770,U4l-QnLwNuQ,??,"When Pewdiepie plays it, it become historically accurate battle simulator"
1771,U4l-QnLwNuQ,El??n Camalov,"Am I Finnish?No,I am Swedish<br>Bruhh"
1772,U4l-QnLwNuQ,Inevitable,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m36s"">4:36</a>"
1773,U4l-QnLwNuQ,SjefR,"Joergen before he became a horse <a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=3m42s"">3:42</a>"
1774,U4l-QnLwNuQ,Jonathan,2020 still best gameplay video ever
1775,U4l-QnLwNuQ,Asteri?n,"its been 5yrs, still funny asf"
1776,U4l-QnLwNuQ,Kitty the Cat,Sabaton lyric chain in the replies let?s go:
1777,U4l-QnLwNuQ,F H,I still confused what is the connection between Cannon Ass with Neon Genesis Evangelion
1778,U4l-QnLwNuQ,Gino Goossens,This is still in my top 3 favourite videos from pewdiepie
1779,U4l-QnLwNuQ,It's Henry,GÜ PÜ Tactics! les GO
1780,U4l-QnLwNuQ,Mr - Hewders,great.  the battle of poltava is here
1781,U4l-QnLwNuQ,Old Gamer 99,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m40s"">4:40</a> LOL"
1782,U4l-QnLwNuQ,LOL MAN,Ok dÅd so good
1783,U4l-QnLwNuQ,lol,"wth, im watching Neon Genesis these days<br>after listening to that conon ass shit, I have to continue watching"
1784,U4l-QnLwNuQ,Ron Ragas,BRO EVERY CLIP IS FUNNY AF
1785,U4l-QnLwNuQ,fe ding,pewds should see TABS now.
1786,U4l-QnLwNuQ,Pham van Thai,Kành gi?i tr°
1787,U4l-QnLwNuQ,Zig Lakra,What&#39;s the music name in the video
1788,U4l-QnLwNuQ,Supermarine Spitfire,Bri&#39;ish?
1789,U4l-QnLwNuQ,ajit pawar,Nice bros
1790,U4l-QnLwNuQ,??,"When Pewdiepie plays it, it become historically accurate battle simulator"
1791,U4l-QnLwNuQ,El??n Camalov,"Am I Finnish?No,I am Swedish<br>Bruhh"
1792,U4l-QnLwNuQ,Inevitable,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m36s"">4:36</a>"
1793,U4l-QnLwNuQ,SjefR,"Joergen before he became a horse <a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=3m42s"">3:42</a>"
1794,U4l-QnLwNuQ,Jonathan,2020 still best gameplay video ever
1795,U4l-QnLwNuQ,Asteri?n,"its been 5yrs, still funny asf"
1796,U4l-QnLwNuQ,Kitty the Cat,Sabaton lyric chain in the replies let?s go:
1797,U4l-QnLwNuQ,F H,I still confused what is the connection between Cannon Ass with Neon Genesis Evangelion
1798,U4l-QnLwNuQ,Gino Goossens,This is still in my top 3 favourite videos from pewdiepie
1799,U4l-QnLwNuQ,It's Henry,GÜ PÜ Tactics! les GO
1800,U4l-QnLwNuQ,Mr - Hewders,great.  the battle of poltava is here
1801,U4l-QnLwNuQ,Old Gamer 99,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m40s"">4:40</a> LOL"
1802,U4l-QnLwNuQ,LOL MAN,Ok dÅd so good
1803,U4l-QnLwNuQ,lol,"wth, im watching Neon Genesis these days<br>after listening to that conon ass shit, I have to continue watching"
1804,U4l-QnLwNuQ,Ron Ragas,BRO EVERY CLIP IS FUNNY AF
1805,U4l-QnLwNuQ,fe ding,pewds should see TABS now.
1806,U4l-QnLwNuQ,Pham van Thai,Kành gi?i tr°
1807,U4l-QnLwNuQ,Zig Lakra,What&#39;s the music name in the video
1808,U4l-QnLwNuQ,Supermarine Spitfire,Bri&#39;ish?
1809,U4l-QnLwNuQ,ajit pawar,Nice bros
1810,U4l-QnLwNuQ,??,"When Pewdiepie plays it, it become historically accurate battle simulator"
1811,U4l-QnLwNuQ,El??n Camalov,"Am I Finnish?No,I am Swedish<br>Bruhh"
1812,U4l-QnLwNuQ,Inevitable,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m36s"">4:36</a>"
1813,U4l-QnLwNuQ,SjefR,"Joergen before he became a horse <a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=3m42s"">3:42</a>"
1814,U4l-QnLwNuQ,Jonathan,2020 still best gameplay video ever
1815,U4l-QnLwNuQ,Asteri?n,"its been 5yrs, still funny asf"
1816,U4l-QnLwNuQ,Kitty the Cat,Sabaton lyric chain in the replies let?s go:
1817,U4l-QnLwNuQ,F H,I still confused what is the connection between Cannon Ass with Neon Genesis Evangelion
1818,U4l-QnLwNuQ,Gino Goossens,This is still in my top 3 favourite videos from pewdiepie
1819,U4l-QnLwNuQ,It's Henry,GÜ PÜ Tactics! les GO
1820,U4l-QnLwNuQ,Mr - Hewders,great.  the battle of poltava is here
1821,U4l-QnLwNuQ,Old Gamer 99,"<a href=""https://www.youtube.com/watch?v=U4l-QnLwNuQ&amp;t=4m40s"">4:40</a> LOL"
1822,U4l-QnLwNuQ,LOL MAN,Ok dÅd so good
1823,U4l-QnLwNuQ,lol,"wth, im watching Neon Genesis these days<br>after listening to that conon ass shit, I have to continue watching"
1824,U4l-QnLwNuQ,Ron Ragas,BRO EVERY CLIP IS FUNNY AF
1825,U4l-QnLwNuQ,fe ding,pewds should see TABS now.
1826,U4l-QnLwNuQ,Pham van Thai,Kành gi?i tr°
1827,U4l-QnLwNuQ,Zig Lakra,What&#39;s the music name in the video
1828,U4l-QnLwNuQ,Supermarine Spitfire,Bri&#39;ish?
1829,U4l-QnLwNuQ,ajit pawar,Nice bros
