Name,Value.videoId,Value.author,text
603,QPHXSIODfz0,Flame Wolf girl,PewDiePie: Ah that was easy :D<br>Me: <b>wondering what happen next</b> Where is the monster?
604,QPHXSIODfz0,Shihouin,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=5m53s"">5:53</a> selena mobile legends"
605,QPHXSIODfz0,Shen,Revisiting the classics once again ????
606,QPHXSIODfz0,Genesis Osuna,I miss this pewdiepie
607,QPHXSIODfz0,SC4 REACTOR,2013 PLANT
608,QPHXSIODfz0,StoneAF,"Pewds and his intros, &quot;Welcome back to parasoniac/ paranormal.&quot;"
609,QPHXSIODfz0,Yes yes,Day 21 of commenting on every single one of pewds videos. Video count:1073
610,QPHXSIODfz0,Michael Chandra,Whats the name of the song on the piano part ?
611,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earliest upload
612,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earlies upload
613,QPHXSIODfz0,brandon modesto,welcome to the last vid
614,QPHXSIODfz0,???,??? ???? ? ?? ?? ?? ??? ??
615,QPHXSIODfz0,hunter Marwan,2020  ???
616,QPHXSIODfz0,stupid,Hi im the future and im back to see the old video of pewdiepie say <br><br><br><br><br>HI
617,QPHXSIODfz0,Alexia,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=0m16s"">0:16</a> his reaction after the burp is hilarious"
618,QPHXSIODfz0,James Cordero,Notice me senpai. ??
619,QPHXSIODfz0,El Nano :3,"I&#39;m watch this videos and see below the pewds merchandise and in mine minds think... this man never change, still relevant :3"
620,QPHXSIODfz0,imbel,Ima wear my headphones since this ep cuz its late at night and I don&#39;t wanna wake anybody up ;)
621,QPHXSIODfz0,Sabilaziz21,"that scream tho <a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=9m09s"">9:09</a>"
622,QPHXSIODfz0,Ethan Sami,The double back trick... i use jukes like that in dbd but 2019... anyone
623,QPHXSIODfz0,Flame Wolf girl,PewDiePie: Ah that was easy :D<br>Me: <b>wondering what happen next</b> Where is the monster?
624,QPHXSIODfz0,Shihouin,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=5m53s"">5:53</a> selena mobile legends"
625,W4ZjbmTCP9E,Gasp,Been a while
626,W4ZjbmTCP9E,Akialia2u,This still makes me cry laugh
627,W4ZjbmTCP9E,Nejc Ferli?,hi
628,W4ZjbmTCP9E,Erin Pastorius,6 years later and this is still hilarious to watch??
629,W4ZjbmTCP9E,Hypnotic Skull,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=0m00s"">0:00</a> when you don?t know how to talk to girls"
630,W4ZjbmTCP9E,Simon Nielsen,5
631,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m08s"">11:08</a>"
632,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m09s"">11:09</a>"
633,W4ZjbmTCP9E,Asgard Ninja,I miss old Pewdiepie
634,W4ZjbmTCP9E,Asgard Ninja,This game is so strange
635,W4ZjbmTCP9E,Iforgottoburrythebody,Before meme review
636,W4ZjbmTCP9E,Gaming_Grim_Reaper,He does not use a controller
637,W4ZjbmTCP9E,Hero-Simp,Dont tell me what to do! ??
638,W4ZjbmTCP9E,rhonn's vlogs and video,What the hell are you seing
639,W4ZjbmTCP9E,Dr. Bender,anyone in 2019
640,W4ZjbmTCP9E,Guppy,I?m watching this in 2019 and oh my I miss this
641,W4ZjbmTCP9E,Kaitlyn Winslow,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m37s"">11:37</a> that made me laugh lol"
642,W4ZjbmTCP9E,DROP_DEAD_1989,"Laughed so hard at <a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m36s"">11:36</a> it was so slick he could hardly believe it ????????"
643,W4ZjbmTCP9E,Madison Perriton,Who is watching in 2018??
644,W4ZjbmTCP9E,Cheryl Purnell,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=3m42s"">3:42</a><br><b>DON?T TELL ME WHAT TO DO!</b>"
645,W4ZjbmTCP9E,Gasp,Been a while
646,W4ZjbmTCP9E,Akialia2u,This still makes me cry laugh
647,W4ZjbmTCP9E,Nejc Ferli?,hi
648,W4ZjbmTCP9E,Erin Pastorius,6 years later and this is still hilarious to watch??
649,W4ZjbmTCP9E,Hypnotic Skull,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=0m00s"">0:00</a> when you don?t know how to talk to girls"
650,W4ZjbmTCP9E,Simon Nielsen,5
651,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m08s"">11:08</a>"
652,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m09s"">11:09</a>"
653,W4ZjbmTCP9E,Asgard Ninja,I miss old Pewdiepie
654,W4ZjbmTCP9E,Asgard Ninja,This game is so strange
655,W4ZjbmTCP9E,Iforgottoburrythebody,Before meme review
656,W4ZjbmTCP9E,Gaming_Grim_Reaper,He does not use a controller
657,W4ZjbmTCP9E,Hero-Simp,Dont tell me what to do! ??
658,W4ZjbmTCP9E,rhonn's vlogs and video,What the hell are you seing
659,W4ZjbmTCP9E,Dr. Bender,anyone in 2019
660,W4ZjbmTCP9E,Guppy,I?m watching this in 2019 and oh my I miss this
661,W4ZjbmTCP9E,Kaitlyn Winslow,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m37s"">11:37</a> that made me laugh lol"
662,W4ZjbmTCP9E,DROP_DEAD_1989,"Laughed so hard at <a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m36s"">11:36</a> it was so slick he could hardly believe it ????????"
663,W4ZjbmTCP9E,Madison Perriton,Who is watching in 2018??
664,W4ZjbmTCP9E,Cheryl Purnell,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=3m42s"">3:42</a><br><b>DON?T TELL ME WHAT TO DO!</b>"
665,W4ZjbmTCP9E,Gasp,Been a while
666,W4ZjbmTCP9E,Akialia2u,This still makes me cry laugh
667,W4ZjbmTCP9E,Nejc Ferli?,hi
668,W4ZjbmTCP9E,Erin Pastorius,6 years later and this is still hilarious to watch??
669,W4ZjbmTCP9E,Hypnotic Skull,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=0m00s"">0:00</a> when you don?t know how to talk to girls"
670,W4ZjbmTCP9E,Simon Nielsen,5
671,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m08s"">11:08</a>"
672,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m09s"">11:09</a>"
673,W4ZjbmTCP9E,Asgard Ninja,I miss old Pewdiepie
674,W4ZjbmTCP9E,Asgard Ninja,This game is so strange
675,W4ZjbmTCP9E,Iforgottoburrythebody,Before meme review
676,W4ZjbmTCP9E,Gaming_Grim_Reaper,He does not use a controller
677,W4ZjbmTCP9E,Hero-Simp,Dont tell me what to do! ??
678,W4ZjbmTCP9E,rhonn's vlogs and video,What the hell are you seing
679,W4ZjbmTCP9E,Dr. Bender,anyone in 2019
680,W4ZjbmTCP9E,Guppy,I?m watching this in 2019 and oh my I miss this
681,W4ZjbmTCP9E,Kaitlyn Winslow,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m37s"">11:37</a> that made me laugh lol"
682,W4ZjbmTCP9E,DROP_DEAD_1989,"Laughed so hard at <a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m36s"">11:36</a> it was so slick he could hardly believe it ????????"
683,W4ZjbmTCP9E,Madison Perriton,Who is watching in 2018??
684,W4ZjbmTCP9E,Cheryl Purnell,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=3m42s"">3:42</a><br><b>DON?T TELL ME WHAT TO DO!</b>"
685,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
686,YSAFr7by81U,Laki2Mempuni,i miss it
687,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
688,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
689,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
690,YSAFr7by81U,Krisinatorr,The good old days ??
691,YSAFr7by81U,marlyy k,2022????
692,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
693,YSAFr7by81U,Haley Bennett,This is literally stranger things
694,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
695,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
696,YSAFr7by81U,BENJAMIN V.,2022?
697,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
698,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
699,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
700,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
701,YSAFr7by81U,Lexi Sauve,Hi
702,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
703,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
704,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
705,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
706,YSAFr7by81U,Laki2Mempuni,i miss it
707,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
708,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
709,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
710,YSAFr7by81U,Krisinatorr,The good old days ??
711,YSAFr7by81U,marlyy k,2022????
712,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
713,YSAFr7by81U,Haley Bennett,This is literally stranger things
714,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
715,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
716,YSAFr7by81U,BENJAMIN V.,2022?
717,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
718,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
719,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
720,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
721,YSAFr7by81U,Lexi Sauve,Hi
722,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
723,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
724,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
725,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
726,YSAFr7by81U,Laki2Mempuni,i miss it
727,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
728,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
729,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
730,YSAFr7by81U,Krisinatorr,The good old days ??
731,YSAFr7by81U,marlyy k,2022????
732,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
733,YSAFr7by81U,Haley Bennett,This is literally stranger things
734,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
735,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
736,YSAFr7by81U,BENJAMIN V.,2022?
737,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
738,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
739,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
740,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
741,YSAFr7by81U,Lexi Sauve,Hi
742,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
743,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
744,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
745,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
746,YSAFr7by81U,Laki2Mempuni,i miss it
747,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
748,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
749,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
750,YSAFr7by81U,Krisinatorr,The good old days ??
751,YSAFr7by81U,marlyy k,2022????
752,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
753,YSAFr7by81U,Haley Bennett,This is literally stranger things
754,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
755,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
756,YSAFr7by81U,BENJAMIN V.,2022?
757,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
758,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
759,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
760,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
761,YSAFr7by81U,Lexi Sauve,Hi
762,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
763,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
764,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
765,uwSuPegXJuo,Boi solo,Covid is almost over
766,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
767,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
768,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
769,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
770,uwSuPegXJuo,Carla X,I came because of Google plus
771,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
772,uwSuPegXJuo,B Gfvg,Ahhh nightmares
773,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
774,uwSuPegXJuo,Azuraii,Last my dudde
775,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
776,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
777,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
778,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
779,uwSuPegXJuo,Dominic Wei·haupt,More please
780,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
781,uwSuPegXJuo,letitia mcclung,Donald chicken
782,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
783,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
784,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
785,uwSuPegXJuo,Boi solo,Covid is almost over
786,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
787,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
788,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
789,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
790,uwSuPegXJuo,Carla X,I came because of Google plus
791,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
792,uwSuPegXJuo,B Gfvg,Ahhh nightmares
793,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
794,uwSuPegXJuo,Azuraii,Last my dudde
795,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
796,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
797,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
798,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
799,uwSuPegXJuo,Dominic Wei·haupt,More please
800,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
801,uwSuPegXJuo,letitia mcclung,Donald chicken
802,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
803,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
804,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
805,uwSuPegXJuo,Boi solo,Covid is almost over
806,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
807,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
808,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
809,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
810,uwSuPegXJuo,Carla X,I came because of Google plus
811,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
812,uwSuPegXJuo,B Gfvg,Ahhh nightmares
813,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
814,uwSuPegXJuo,Azuraii,Last my dudde
815,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
816,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
817,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
818,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
819,uwSuPegXJuo,Dominic Wei·haupt,More please
820,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
821,uwSuPegXJuo,letitia mcclung,Donald chicken
822,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
823,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
824,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
825,uwSuPegXJuo,Boi solo,Covid is almost over
826,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
827,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
828,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
829,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
830,uwSuPegXJuo,Carla X,I came because of Google plus
831,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
832,uwSuPegXJuo,B Gfvg,Ahhh nightmares
833,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
834,uwSuPegXJuo,Azuraii,Last my dudde
835,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
836,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
837,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
838,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
839,uwSuPegXJuo,Dominic Wei·haupt,More please
840,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
841,uwSuPegXJuo,letitia mcclung,Donald chicken
842,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
843,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
844,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
845,uwSuPegXJuo,Boi solo,Covid is almost over
846,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
847,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
848,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
849,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
850,uwSuPegXJuo,Carla X,I came because of Google plus
851,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
852,uwSuPegXJuo,B Gfvg,Ahhh nightmares
853,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
854,uwSuPegXJuo,Azuraii,Last my dudde
855,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
856,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
857,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
858,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
859,uwSuPegXJuo,Dominic Wei·haupt,More please
860,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
861,uwSuPegXJuo,letitia mcclung,Donald chicken
862,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
863,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
864,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
865,hZg4-AtRVHQ,Swagymicswagger,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m14s"">0:14</a> LOL"
866,hZg4-AtRVHQ,ISK2NDER,We love ANIME!!!
867,hZg4-AtRVHQ,kechupmanofficial,"i dont care if you watch anime, just dont watch caillou"
868,hZg4-AtRVHQ,Ninjakimm,One of rare underated PewDiePie animations .
869,hZg4-AtRVHQ,Joshua RomanCe,&quot;Everything by Jae55555&quot; <br><br>He did pretty well acting out the voices
870,hZg4-AtRVHQ,RAMESH SINGH CHAUTALA,i am a pretty shy guy loll
871,hZg4-AtRVHQ,Dark Crow,Who else is here is 2020 and is like ?????? ??
872,hZg4-AtRVHQ,jayden wilsher,Ain&#39;t wincest a supernatural ship lmao?
873,hZg4-AtRVHQ,toast,<b>sven and deep flashbacks</b>
874,hZg4-AtRVHQ,Emyly's Corner,I thought he was gonna say NI-
875,hZg4-AtRVHQ,Inkaloo,"<a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m11s"">0:11</a> <b>Wheeze Cough</b>"
876,hZg4-AtRVHQ,Rikitiki Baranara,First
877,hZg4-AtRVHQ,Sebu,Don&#39;t Say It...| In Brains FUC* ALL OF YOU I LOVE ANIME
878,hZg4-AtRVHQ,??c Hu?nh,We are pewpiepu(bu?) :v
879,hZg4-AtRVHQ,Dead,Wth?
880,hZg4-AtRVHQ,yon,"<b><a href=""https://www.youtube.com/watch?v=hZg4-AtRVHQ&amp;t=0m22s"">0:22</a></b><b> wHy tHerE iS jîErgen?</b>"
881,hZg4-AtRVHQ,Adam,Wtf???????
882,hZg4-AtRVHQ,no thing,Koniáiva
883,hZg4-AtRVHQ,Dhfhh Gughj,??????
884,hZg4-AtRVHQ,Steven Angelo Collini,dead
885,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
886,BhkBifP4aiQ,Baka no Krow,Thats cool.
887,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
888,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
889,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
890,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
891,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
892,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
893,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
894,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
895,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
896,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
897,BhkBifP4aiQ,Baka no Krow,Thats cool.
898,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
899,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
900,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
901,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
902,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
903,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
904,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
905,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
906,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
907,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
