Name,Value.videoId,Value.author,text
2418,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
2419,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
2420,uwSuPegXJuo,Boi solo,Covid is almost over
2421,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2422,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2423,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2424,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2425,uwSuPegXJuo,Carla X,I came because of Google plus
2426,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2427,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2428,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2429,uwSuPegXJuo,Azuraii,Last my dudde
2430,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2431,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2432,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2433,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2434,uwSuPegXJuo,Dominic Wei·haupt,More please
2435,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2436,uwSuPegXJuo,letitia mcclung,Donald chicken
2437,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2438,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2439,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2440,uwSuPegXJuo,Boi solo,Covid is almost over
2441,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2442,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2443,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2444,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2445,uwSuPegXJuo,Carla X,I came because of Google plus
2446,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2447,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2448,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2449,uwSuPegXJuo,Azuraii,Last my dudde
2450,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2451,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2452,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2453,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2454,uwSuPegXJuo,Dominic Wei·haupt,More please
2455,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2456,uwSuPegXJuo,letitia mcclung,Donald chicken
2457,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2458,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2459,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2460,uwSuPegXJuo,Boi solo,Covid is almost over
2461,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2462,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2463,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2464,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2465,uwSuPegXJuo,Carla X,I came because of Google plus
2466,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2467,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2468,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2469,uwSuPegXJuo,Azuraii,Last my dudde
2470,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2471,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2472,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2473,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2474,uwSuPegXJuo,Dominic Wei·haupt,More please
2475,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2476,uwSuPegXJuo,letitia mcclung,Donald chicken
2477,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2478,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2479,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2480,uwSuPegXJuo,Boi solo,Covid is almost over
2481,uwSuPegXJuo,benzoliin,it&#39;s a generic minecraft
2482,uwSuPegXJuo,Bellalina,He create memes and he taketh away memes
2483,uwSuPegXJuo,KX•G V?ZZ,Why am i here in 2019????
2484,uwSuPegXJuo,Kozimex Production,Hi Bro. This is great and fun. Love it so much.
2485,uwSuPegXJuo,Carla X,I came because of Google plus
2486,uwSuPegXJuo,anima099,He meme&#39;d Donald Trump before it was a thing.
2487,uwSuPegXJuo,B Gfvg,Ahhh nightmares
2488,uwSuPegXJuo,Aiyla Vayu,When his videos weren&#39;t 10 minutes long
2489,uwSuPegXJuo,Azuraii,Last my dudde
2490,uwSuPegXJuo,Youji,"Song at <a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=2m30s"">2:30</a>?"
2491,uwSuPegXJuo,The_Unnamed,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m57s"">4:57</a> that looks like a monster from bloodborne"
2492,uwSuPegXJuo,Lucas,"<a href=""https://www.youtube.com/watch?v=uwSuPegXJuo&amp;t=4m55s"">4:55</a> I thought it was a tree"
2493,uwSuPegXJuo,The FatC,want to see magic?<br><br><br><br>Read more
2494,uwSuPegXJuo,Dominic Wei·haupt,More please
2495,uwSuPegXJuo,emma,What&#39;s The Background Music In This Called?
2496,uwSuPegXJuo,letitia mcclung,Donald chicken
2497,uwSuPegXJuo,letitia mcclung,I&#39;m in subscribeing
2498,uwSuPegXJuo,Connor O'Hare,"Omg, pewdiepie predicted Donald trump winning????"
2499,uwSuPegXJuo,MEOW MEOW,Creepy game in the world
2500,LUorfqI4IaM,fatalxEz,Wow 7 years nice
2501,LUorfqI4IaM,poketdoom,Thank you youtube recommendations
2502,LUorfqI4IaM,SunoxMoon's Graveyard,Missing the old times...
2503,LUorfqI4IaM,Tar Bunny,This hasn&#39;t aged well
2504,LUorfqI4IaM,Diogo,THIS VIDEO AGED LIKE MILK LEFT IN THE SUN
2505,LUorfqI4IaM,voixe.ultima,I feel like quacking
2506,LUorfqI4IaM,Whitcombe Korey,Is this the next thing to be recommended
2507,LUorfqI4IaM,Lederpson Iamwho,It?s so sad cry is now a sexual offender I miss the old innocent days
2508,LUorfqI4IaM,Hayden Foley,ah yes a source film maker video
2509,LUorfqI4IaM,12:AM,its weird that this is popping up in my recommended now..
2510,LUorfqI4IaM,DubWub WTF,Wow 5 years ago
2511,LUorfqI4IaM,Michael Huynh,"Why is it when these two shmucks find an animal, their FIRST instinct is to ride it, and then to find its spot in order to make it &#39;learn its place?&#39;"
2512,LUorfqI4IaM,Charly,It&#39;s a fat dog
2513,LUorfqI4IaM,Kira Pîkelmann,I miss this sort of videos. Whatever happened to Pewds and Cry collabs?
2514,LUorfqI4IaM,Catherine 4444,What&#39;s the original video called. Whenever I click the link in the description it takes me to takelot
2515,LUorfqI4IaM,MadnataS,"Top 10 PewDiePie Animations on my Channel<br> if you are interested, I sadly cant post links"
2516,LUorfqI4IaM,Blu Scout,"Since he&#39;s taking a brake, I&#39;m taking my time watching his old vids"
2517,LUorfqI4IaM,Tadashi Umemura,"Cows used to pull cars in Japan. In other words, it is a substitute for a car. The Japanese were eating fish at that time. I would never have imagined that Japanese would eat cattle. Now the cow becomes a steak. Become a hamburger. Yes, it is a milk supplier. It&#39;s a creature, but a milk factory. I don&#39;t know if milk is really nutritious. But sometimes I want to eat steak. By the way, cows are used by God in India. Sleeping in the middle of the road.But the type of cow is different. It&#39;s not like black and white but black or brown with a beard."
2518,LUorfqI4IaM,Q,The audio is from a Day Z stream that pewds didn?t upload but a day z channel uploaded it. The original video is called 2 girls on a zombie survival quest
2519,LUorfqI4IaM,raWan.5,??????
2520,LUorfqI4IaM,fatalxEz,Wow 7 years nice
2521,LUorfqI4IaM,poketdoom,Thank you youtube recommendations
2522,LUorfqI4IaM,SunoxMoon's Graveyard,Missing the old times...
2523,LUorfqI4IaM,Tar Bunny,This hasn&#39;t aged well
2524,LUorfqI4IaM,Diogo,THIS VIDEO AGED LIKE MILK LEFT IN THE SUN
2525,LUorfqI4IaM,voixe.ultima,I feel like quacking
2526,LUorfqI4IaM,Whitcombe Korey,Is this the next thing to be recommended
2527,LUorfqI4IaM,Lederpson Iamwho,It?s so sad cry is now a sexual offender I miss the old innocent days
2528,LUorfqI4IaM,Hayden Foley,ah yes a source film maker video
2529,LUorfqI4IaM,12:AM,its weird that this is popping up in my recommended now..
2530,LUorfqI4IaM,DubWub WTF,Wow 5 years ago
2531,LUorfqI4IaM,Michael Huynh,"Why is it when these two shmucks find an animal, their FIRST instinct is to ride it, and then to find its spot in order to make it &#39;learn its place?&#39;"
2532,LUorfqI4IaM,Charly,It&#39;s a fat dog
2533,LUorfqI4IaM,Kira Pîkelmann,I miss this sort of videos. Whatever happened to Pewds and Cry collabs?
2534,LUorfqI4IaM,Catherine 4444,What&#39;s the original video called. Whenever I click the link in the description it takes me to takelot
2535,LUorfqI4IaM,MadnataS,"Top 10 PewDiePie Animations on my Channel<br> if you are interested, I sadly cant post links"
2536,LUorfqI4IaM,Blu Scout,"Since he&#39;s taking a brake, I&#39;m taking my time watching his old vids"
2537,LUorfqI4IaM,Tadashi Umemura,"Cows used to pull cars in Japan. In other words, it is a substitute for a car. The Japanese were eating fish at that time. I would never have imagined that Japanese would eat cattle. Now the cow becomes a steak. Become a hamburger. Yes, it is a milk supplier. It&#39;s a creature, but a milk factory. I don&#39;t know if milk is really nutritious. But sometimes I want to eat steak. By the way, cows are used by God in India. Sleeping in the middle of the road.But the type of cow is different. It&#39;s not like black and white but black or brown with a beard."
2538,LUorfqI4IaM,Q,The audio is from a Day Z stream that pewds didn?t upload but a day z channel uploaded it. The original video is called 2 girls on a zombie survival quest
2539,LUorfqI4IaM,raWan.5,??????
2540,LUorfqI4IaM,fatalxEz,Wow 7 years nice
2541,LUorfqI4IaM,poketdoom,Thank you youtube recommendations
2542,LUorfqI4IaM,SunoxMoon's Graveyard,Missing the old times...
2543,LUorfqI4IaM,Tar Bunny,This hasn&#39;t aged well
2544,LUorfqI4IaM,Diogo,THIS VIDEO AGED LIKE MILK LEFT IN THE SUN
2545,LUorfqI4IaM,voixe.ultima,I feel like quacking
2546,LUorfqI4IaM,Whitcombe Korey,Is this the next thing to be recommended
2547,LUorfqI4IaM,Lederpson Iamwho,It?s so sad cry is now a sexual offender I miss the old innocent days
2548,LUorfqI4IaM,Hayden Foley,ah yes a source film maker video
2549,LUorfqI4IaM,12:AM,its weird that this is popping up in my recommended now..
2550,LUorfqI4IaM,DubWub WTF,Wow 5 years ago
2551,LUorfqI4IaM,Michael Huynh,"Why is it when these two shmucks find an animal, their FIRST instinct is to ride it, and then to find its spot in order to make it &#39;learn its place?&#39;"
2552,LUorfqI4IaM,Charly,It&#39;s a fat dog
2553,LUorfqI4IaM,Kira Pîkelmann,I miss this sort of videos. Whatever happened to Pewds and Cry collabs?
2554,LUorfqI4IaM,Catherine 4444,What&#39;s the original video called. Whenever I click the link in the description it takes me to takelot
2555,LUorfqI4IaM,MadnataS,"Top 10 PewDiePie Animations on my Channel<br> if you are interested, I sadly cant post links"
2556,LUorfqI4IaM,Blu Scout,"Since he&#39;s taking a brake, I&#39;m taking my time watching his old vids"
2557,LUorfqI4IaM,Tadashi Umemura,"Cows used to pull cars in Japan. In other words, it is a substitute for a car. The Japanese were eating fish at that time. I would never have imagined that Japanese would eat cattle. Now the cow becomes a steak. Become a hamburger. Yes, it is a milk supplier. It&#39;s a creature, but a milk factory. I don&#39;t know if milk is really nutritious. But sometimes I want to eat steak. By the way, cows are used by God in India. Sleeping in the middle of the road.But the type of cow is different. It&#39;s not like black and white but black or brown with a beard."
2558,LUorfqI4IaM,Q,The audio is from a Day Z stream that pewds didn?t upload but a day z channel uploaded it. The original video is called 2 girls on a zombie survival quest
2559,LUorfqI4IaM,raWan.5,??????
2560,LUorfqI4IaM,fatalxEz,Wow 7 years nice
2561,LUorfqI4IaM,poketdoom,Thank you youtube recommendations
2562,LUorfqI4IaM,SunoxMoon's Graveyard,Missing the old times...
2563,LUorfqI4IaM,Tar Bunny,This hasn&#39;t aged well
2564,LUorfqI4IaM,Diogo,THIS VIDEO AGED LIKE MILK LEFT IN THE SUN
2565,LUorfqI4IaM,voixe.ultima,I feel like quacking
2566,LUorfqI4IaM,Whitcombe Korey,Is this the next thing to be recommended
2567,LUorfqI4IaM,Lederpson Iamwho,It?s so sad cry is now a sexual offender I miss the old innocent days
2568,LUorfqI4IaM,Hayden Foley,ah yes a source film maker video
2569,LUorfqI4IaM,12:AM,its weird that this is popping up in my recommended now..
2570,LUorfqI4IaM,DubWub WTF,Wow 5 years ago
2571,LUorfqI4IaM,Michael Huynh,"Why is it when these two shmucks find an animal, their FIRST instinct is to ride it, and then to find its spot in order to make it &#39;learn its place?&#39;"
2572,LUorfqI4IaM,Charly,It&#39;s a fat dog
2573,LUorfqI4IaM,Kira Pîkelmann,I miss this sort of videos. Whatever happened to Pewds and Cry collabs?
2574,LUorfqI4IaM,Catherine 4444,What&#39;s the original video called. Whenever I click the link in the description it takes me to takelot
2575,LUorfqI4IaM,MadnataS,"Top 10 PewDiePie Animations on my Channel<br> if you are interested, I sadly cant post links"
2576,LUorfqI4IaM,Blu Scout,"Since he&#39;s taking a brake, I&#39;m taking my time watching his old vids"
2577,LUorfqI4IaM,Tadashi Umemura,"Cows used to pull cars in Japan. In other words, it is a substitute for a car. The Japanese were eating fish at that time. I would never have imagined that Japanese would eat cattle. Now the cow becomes a steak. Become a hamburger. Yes, it is a milk supplier. It&#39;s a creature, but a milk factory. I don&#39;t know if milk is really nutritious. But sometimes I want to eat steak. By the way, cows are used by God in India. Sleeping in the middle of the road.But the type of cow is different. It&#39;s not like black and white but black or brown with a beard."
2578,LUorfqI4IaM,Q,The audio is from a Day Z stream that pewds didn?t upload but a day z channel uploaded it. The original video is called 2 girls on a zombie survival quest
2579,LUorfqI4IaM,raWan.5,??????
2580,LUorfqI4IaM,fatalxEz,Wow 7 years nice
2581,LUorfqI4IaM,poketdoom,Thank you youtube recommendations
2582,LUorfqI4IaM,SunoxMoon's Graveyard,Missing the old times...
2583,LUorfqI4IaM,Tar Bunny,This hasn&#39;t aged well
2584,LUorfqI4IaM,Diogo,THIS VIDEO AGED LIKE MILK LEFT IN THE SUN
2585,LUorfqI4IaM,voixe.ultima,I feel like quacking
2586,LUorfqI4IaM,Whitcombe Korey,Is this the next thing to be recommended
2587,LUorfqI4IaM,Lederpson Iamwho,It?s so sad cry is now a sexual offender I miss the old innocent days
2588,LUorfqI4IaM,Hayden Foley,ah yes a source film maker video
2589,LUorfqI4IaM,12:AM,its weird that this is popping up in my recommended now..
2590,LUorfqI4IaM,DubWub WTF,Wow 5 years ago
2591,LUorfqI4IaM,Michael Huynh,"Why is it when these two shmucks find an animal, their FIRST instinct is to ride it, and then to find its spot in order to make it &#39;learn its place?&#39;"
2592,LUorfqI4IaM,Charly,It&#39;s a fat dog
2593,LUorfqI4IaM,Kira Pîkelmann,I miss this sort of videos. Whatever happened to Pewds and Cry collabs?
2594,LUorfqI4IaM,Catherine 4444,What&#39;s the original video called. Whenever I click the link in the description it takes me to takelot
2595,LUorfqI4IaM,MadnataS,"Top 10 PewDiePie Animations on my Channel<br> if you are interested, I sadly cant post links"
2596,LUorfqI4IaM,Blu Scout,"Since he&#39;s taking a brake, I&#39;m taking my time watching his old vids"
2597,LUorfqI4IaM,Tadashi Umemura,"Cows used to pull cars in Japan. In other words, it is a substitute for a car. The Japanese were eating fish at that time. I would never have imagined that Japanese would eat cattle. Now the cow becomes a steak. Become a hamburger. Yes, it is a milk supplier. It&#39;s a creature, but a milk factory. I don&#39;t know if milk is really nutritious. But sometimes I want to eat steak. By the way, cows are used by God in India. Sleeping in the middle of the road.But the type of cow is different. It&#39;s not like black and white but black or brown with a beard."
2598,LUorfqI4IaM,Q,The audio is from a Day Z stream that pewds didn?t upload but a day z channel uploaded it. The original video is called 2 girls on a zombie survival quest
2599,LUorfqI4IaM,raWan.5,??????
2600,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
2601,BhkBifP4aiQ,Baka no Krow,Thats cool.
2602,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
2603,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
2604,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
2605,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
2606,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
2607,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
2608,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
2609,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
2610,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
2611,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
2612,YSAFr7by81U,Laki2Mempuni,i miss it
2613,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
2614,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
2615,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
2616,YSAFr7by81U,Krisinatorr,The good old days ??
2617,YSAFr7by81U,marlyy k,2022????
2618,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
2619,YSAFr7by81U,Haley Bennett,This is literally stranger things
2620,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
2621,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
2622,YSAFr7by81U,BENJAMIN V.,2022?
2623,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
2624,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
2625,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
2626,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
2627,YSAFr7by81U,Lexi Sauve,Hi
2628,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
2629,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
2630,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
2631,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
2632,YSAFr7by81U,Laki2Mempuni,i miss it
2633,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
2634,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
2635,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
2636,YSAFr7by81U,Krisinatorr,The good old days ??
2637,YSAFr7by81U,marlyy k,2022????
2638,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
2639,YSAFr7by81U,Haley Bennett,This is literally stranger things
2640,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
2641,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
2642,YSAFr7by81U,BENJAMIN V.,2022?
2643,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
2644,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
2645,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
2646,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
2647,YSAFr7by81U,Lexi Sauve,Hi
2648,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
2649,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
2650,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
2651,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
2652,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
2653,mJn11-BB_pQ,Jahpod,??
2654,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
2655,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
2656,mJn11-BB_pQ,Salih eren Kîse,2020...
2657,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
2658,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
2659,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
2660,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
2661,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
2662,mJn11-BB_pQ,Morpy,Who watches at 2018????
2663,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
2664,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
2665,mJn11-BB_pQ,trycass,1 vid
2666,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
2667,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
2668,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
2669,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
2670,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
2671,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
2672,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
2673,mJn11-BB_pQ,Jahpod,??
2674,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
2675,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
2676,mJn11-BB_pQ,Salih eren Kîse,2020...
2677,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
2678,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
2679,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
2680,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
2681,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
2682,mJn11-BB_pQ,Morpy,Who watches at 2018????
2683,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
2684,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
2685,mJn11-BB_pQ,trycass,1 vid
2686,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
2687,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
2688,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
2689,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
2690,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
2691,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
2692,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
2693,mJn11-BB_pQ,Jahpod,??
2694,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
2695,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
2696,mJn11-BB_pQ,Salih eren Kîse,2020...
2697,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
2698,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
2699,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
2700,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
2701,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
2702,mJn11-BB_pQ,Morpy,Who watches at 2018????
2703,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
2704,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
2705,mJn11-BB_pQ,trycass,1 vid
2706,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
2707,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
2708,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
2709,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
2710,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
